"Index","Open","High","Low","Close","Volume"
2052-11-06,4.9974,5.0088,4.9896,4.9974,36810
2052-11-07,4.98,5.0028,4.98,4.9986,30456
2052-11-08,4.9938,5.0052,4.9872,4.9944,18210
2052-11-09,4.9998,5.0064,4.9926,4.9962,19440
2052-11-10,5.0004,5.0274,4.9992,5.0256,59472
2052-11-11,5.0262,5.0442,5.0232,5.0382,48444
2052-11-12,5.043,5.0538,5.0208,5.0316,48384
2052-11-13,5.0322,5.0406,5.028,5.0382,17982
2052-11-14,5.0472,5.0544,5.0394,5.0526,37050
2052-11-15,5.0634,5.064,5.0472,5.0532,48792
2052-11-16,5.058,5.0676,5.043,5.046,40500
2052-11-17,5.0514,5.0622,5.0352,5.0616,56118
2052-11-18,5.055,5.073,5.055,5.0664,29346
2052-11-19,5.064,5.0664,5.0514,5.055,19518
2052-11-20,5.0544,5.0568,5.028,5.0346,64242
2052-11-21,5.0358,5.043,5.0256,5.031,33126
2052-11-22,5.022,5.064,5.013,5.0592,55932
2052-11-23,5.0622,5.067,5.055,5.0628,20310
2052-11-24,5.067,5.0712,5.0598,5.0652,23544
2052-11-25,5.0574,5.058,5.0472,5.0544,22542
2052-11-26,5.067,5.0682,5.058,5.0586,25956
2052-11-27,5.064,5.067,5.0412,5.0556,27546
2052-11-28,5.055,5.0568,5.0448,5.0508,17118
2052-11-29,5.0622,5.0676,5.0586,5.0628,25854
2052-11-30,5.0664,5.0856,5.064,5.0772,53346
2052-12-01,5.0664,5.0718,5.043,5.0496,62190
2052-12-02,5.031,5.043,5.0256,5.0364,39936
2052-12-03,5.0334,5.0394,5.022,5.0244,33246
2052-12-04,5.0046,5.016,4.9962,4.9986,66468
2052-12-05,5.007,5.0202,5.007,5.0118,53808
2052-12-06,4.9992,5.0094,4.9968,5.0046,37794
2052-12-07,4.9902,4.9932,4.9812,4.9848,38478
2052-12-08,5.0022,5.0034,4.992,4.9986,56718
2052-12-09,5.0112,5.0178,4.992,5.0058,36744
2052-12-10,5.0118,5.0286,5.0112,5.022,29112
2052-12-11,5.0268,5.0274,5.01,5.0172,21312
2052-12-12,5.034,5.0364,5.022,5.0268,18408
2052-12-13,5.0124,5.013,4.9992,5.0046,25494
2052-12-14,4.9944,5.0064,4.9896,4.9926,25710
2052-12-15,4.995,5.001,4.9926,5.001,9360
2052-12-16,5.0106,5.013,5.001,5.0034,15924
2052-12-17,5.0076,5.013,5.0058,5.0058,13386
2052-12-18,4.9872,5.0028,4.986,5.0004,23304
2052-12-19,4.9986,5.0058,4.9938,4.9968,21192
2052-12-20,4.992,4.9938,4.9878,4.992,12372
2052-12-21,4.9992,4.9998,4.9854,4.9968,16266
2052-12-22,4.9992,5.0052,4.9968,4.9986,11484
2052-12-23,4.9998,5.0226,4.9998,5.022,46170
2052-12-24,5.0238,5.034,5.0178,5.0316,50118
2052-12-25,5.0304,5.0328,5.022,5.0268,20970
2052-12-26,5.016,5.0166,5.004,5.0064,24648
2052-12-27,5.0088,5.0124,4.998,4.9986,22230
2052-12-28,5.0046,5.007,4.995,5.0022,16590
2052-12-29,5.0052,5.013,4.998,5.004,16944
2052-12-30,5.0058,5.013,5.0046,5.0088,11700
2052-12-31,5.019,5.0268,5.016,5.019,25194
2053-01-01,5.031,5.0358,5.0262,5.0346,35412
2053-01-02,5.0232,5.028,5.019,5.0226,25812
2053-01-03,5.0094,5.0112,4.9968,5.004,28206
2053-01-04,5.016,5.0166,5.0052,5.01,28128
2053-01-05,5.028,5.0304,5.0208,5.025,18048
2053-01-06,5.0274,5.0292,5.0226,5.0238,11766
2053-01-07,5.0268,5.031,5.022,5.0244,11838
2053-01-08,5.034,5.0382,5.0286,5.0358,18180
2053-01-09,5.0298,5.0466,5.0268,5.0454,30534
2053-01-10,5.0424,5.0466,5.0412,5.0454,21420
2053-01-11,5.037,5.0478,5.037,5.0394,19992
2053-01-12,5.037,5.0418,5.034,5.0382,12936
2053-01-13,5.0508,5.0514,5.0442,5.0466,11988
2053-01-14,5.0442,5.0448,5.0352,5.037,16032
2053-01-15,5.0352,5.0358,5.0202,5.022,33462
2053-01-16,5.0256,5.0334,5.0154,5.0274,24648
2053-01-17,5.0214,5.0292,5.0178,5.0244,24864
2053-01-18,4.992,5.019,4.9866,5.0136,71796
2053-01-19,5.0364,5.061,5.0316,5.0436,83160
2053-01-20,5.0406,5.0418,5.0364,5.0412,14394
2053-01-21,5.0514,5.064,5.049,5.0616,47112
2053-01-22,5.0598,5.0628,5.0502,5.0526,40512
2053-01-23,5.0538,5.0574,5.0412,5.0532,17142
2053-01-24,5.046,5.058,5.0454,5.052,10944
2053-01-25,5.0526,5.0538,5.0442,5.052,11886
2053-01-26,5.0436,5.0448,5.037,5.0394,23022
2053-01-27,5.052,5.0532,5.0478,5.0508,10104
2053-01-28,5.046,5.046,5.0394,5.0424,9486
2053-01-29,5.037,5.0514,5.0346,5.0382,16602
2053-01-30,5.0136,5.031,5.0136,5.0274,28338
2053-01-31,5.0358,5.0406,5.0316,5.0364,31278
2053-02-01,5.0262,5.0292,5.0166,5.0256,28008
2053-02-02,5.016,5.022,5.0118,5.0184,15690
2053-02-03,5.0256,5.034,5.0232,5.0274,9096
2053-02-04,4.9956,5.0076,4.983,4.9842,46212
2053-02-05,5.0004,5.0022,4.9848,4.9878,60336
2053-02-06,4.9902,4.9956,4.9488,4.9536,78684
2053-02-07,4.959,4.9632,4.9398,4.9536,59478
2053-02-08,4.974,4.9806,4.965,4.9752,38460
2053-02-09,4.9608,4.9704,4.95,4.9608,38214
2053-02-10,4.971,4.9752,4.9596,4.9626,29508
2053-02-11,4.9614,4.971,4.9608,4.9644,18780
2053-02-12,4.971,4.98,4.959,4.9746,26100
2053-02-13,4.9848,4.9998,4.98,4.989,32778
2053-02-14,4.9848,4.9974,4.9818,4.9938,24990
2053-02-15,4.9986,5.013,4.998,5.0058,27378
2053-02-16,5.0064,5.0112,5.0028,5.0082,24546
2053-02-17,5.013,5.0142,4.9878,4.9914,37590
2053-02-18,4.989,4.9956,4.9806,4.9926,15756
2053-02-19,4.9908,5.001,4.9884,4.9986,11736
2053-02-20,5.004,5.01,4.9944,4.9998,11640
2053-02-21,4.9914,5.0172,4.986,5.0064,11382
